feature_name,group
"NORETHINDRONE-ETHINYL ESTRAD_quantity_value_(28.0, 84.0]",477
"NORETHINDRONE-ETHINYL ESTRAD_quantity_value_(84.0, 112.0]",477
"NORETHINDRONE_amount_value_(1.499, 11.2]",478
"NORETHINDRONE_amount_value_(11.2, 28.0]",478
"NORETHINDRONE_amount_value_(28.0, 42.0]",478
"NORETHINDRONE_amount_value_(42.0, 840.0]",478
"NORETHINDRONE_quantity_value_(27.999, 84.0]",479
"NORETHINDRONE_quantity_value_(84.0, 112.0]",479
"NORGESTIMATE-ETHINYL ESTRADIOL_quantity_value_(27.999, 84.0]",480
"NORGESTIMATE-ETHINYL ESTRADIOL_quantity_value_(84.0, 168.0]",480
"NORGESTREL-ETHINYL ESTRADIOL_quantity_value_(27.999, 84.0]",481
"NORGESTREL-ETHINYL ESTRADIOL_quantity_value_(84.0, 252.0]",481
"NORGESTREL_amount_value_(8.399000000000001, 25.2]",482
"NORGESTREL_amount_value_(25.2, 126.0]",482
"NORTRIPTYLINE HCL_quantity_value_(9.999, 30.0]",483
"NORTRIPTYLINE HCL_quantity_value_(30.0, 60.0]",483
"NORTRIPTYLINE HCL_quantity_value_(60.0, 90.0]",483
"NORTRIPTYLINE HCL_quantity_value_(90.0, 750.0]",483
"NPH, HUMAN INSULIN ISOPHANE_quantity_value_(9.999, 15.0]",484
"NPH, HUMAN INSULIN ISOPHANE_quantity_value_(15.0, 30.0]",484
"NPH, HUMAN INSULIN ISOPHANE_quantity_value_(30.0, 40.0]",484
"NPH, HUMAN INSULIN ISOPHANE_quantity_value_(40.0, 135.0]",484
"NYSTATIN/TRIAMCIN_quantity_value_(14.999, 30.0]",485
"NYSTATIN/TRIAMCIN_quantity_value_(30.0, 60.0]",485
"NYSTATIN/TRIAMCIN_quantity_value_(60.0, 240.0]",485
"NYSTATIN_quantity_value_(0.999, 30.0]",486
"NYSTATIN_quantity_value_(30.0, 45.0]",486
"NYSTATIN_quantity_value_(45.0, 90.0]",486
"NYSTATIN_quantity_value_(90.0, 200.0]",486
"NYSTATIN_quantity_value_(200.0, 1000.0]",486
"OFLOXACIN_amount_value_(-0.001, 0.015]",487
"OFLOXACIN_amount_value_(0.015, 0.03]",487
"OFLOXACIN_amount_value_(0.03, 300.0]",487
"OFLOXACIN_amount_value_(300.0, 3000.0]",487
"OFLOXACIN_amount_value_(3000.0, 1680000000.015]",487
"OFLOXACIN_quantity_value_(0.999, 5.0]",488
"OFLOXACIN_quantity_value_(5.0, 10.0]",488
"OFLOXACIN_quantity_value_(10.0, 28.0]",488
"OLMESARTAN MEDOXOMIL_quantity_value_(1.999, 30.0]",489
"OLMESARTAN MEDOXOMIL_quantity_value_(30.0, 90.0]",489
"OLMESARTAN MEDOXOMIL_quantity_value_(90.0, 180.0]",489
"OLMESARTAN MED_amount_value_(-0.001, 600.0]",490
"OLMESARTAN MED_amount_value_(600.0, 1200.0]",490
"OLMESARTAN MED_amount_value_(1200.0, 3600.0]",490
"OLMESARTAN MED_amount_value_(3600.0, 1680001200.0]",490
"OLMESARTAN/HYDROCHLOROTHIAZIDE_quantity_value_(4.999, 30.0]",491
"OLMESARTAN/HYDROCHLOROTHIAZIDE_quantity_value_(30.0, 90.0]",491
"OLMESARTAN/HYDROCHLOROTHIAZIDE_quantity_value_(90.0, 190.0]",491
"OLMESARTAN_amount_value_(199.999, 600.0]",492
"OLMESARTAN_amount_value_(600.0, 1200.0]",492
"OLMESARTAN_amount_value_(1200.0, 1800.0]",492
"OLMESARTAN_amount_value_(1800.0, 4800.0]",492
"OLOPATADINE HCL_amount_value_(-0.001, 0.005]",493
"OLOPATADINE HCL_amount_value_(0.005, 0.805]",493
"OLOPATADINE HCL_amount_value_(0.805, 150.0]",493
"OLOPATADINE HCL_amount_value_(150.0, 1500.0]",493
"OLOPATADINE HCL_amount_value_(1500.0, 3360000000.0]",493
"OLOPATADINE HCL_quantity_value_(2.499, 5.0]",494
"OLOPATADINE HCL_quantity_value_(5.0, 30.5]",494
"OLOPATADINE HCL_quantity_value_(30.5, 101.5]",494
"OMEGA-3 ACID ETHYL ESTERS_quantity_value_(-0.001, 120.0]",495
"OMEGA-3 ACID ETHYL ESTERS_quantity_value_(120.0, 360.0]",495
"OMEGA-3 ACID ETHYL ESTERS_quantity_value_(360.0, 480.0]",495
"OMEPRAZOLE/SODIUM BICARBONATE_quantity_value_(13.999, 30.0]",496
"OMEPRAZOLE/SODIUM BICARBONATE_quantity_value_(30.0, 60.0]",496
"OMEPRAZOLE/SODIUM BICARBONATE_quantity_value_(60.0, 180.0]",496
"OMEPRAZOLE_amount_value_(559.999, 1200.0]",497
"OMEPRAZOLE_amount_value_(1200.0, 2400.0]",497
"OMEPRAZOLE_amount_value_(2400.0, 7200.0]",497
"OMEPRAZOLE_quantity_value_(-0.001, 30.0]",498
"OMEPRAZOLE_quantity_value_(30.0, 60.0]",498
"OMEPRAZOLE_quantity_value_(60.0, 360.0]",498
"ONDANSETRON HCL_amount_value_(449.999, 750.0]",499
"ONDANSETRON HCL_amount_value_(1050.0, 1260.0]",499
"ONDANSETRON HCL_amount_value_(1380.0, 1500.0]",499
"ONDANSETRON HCL_quantity_value_(0.999, 10.0]",500
"ONDANSETRON HCL_quantity_value_(10.0, 12.0]",500
"ONDANSETRON HCL_quantity_value_(12.0, 20.0]",500
"ONDANSETRON HCL_quantity_value_(20.0, 30.0]",500
"ONDANSETRON HCL_quantity_value_(30.0, 300.0]",500
"ONDANSETRON_quantity_value_(0.999, 10.0]",501
"ONDANSETRON_quantity_value_(10.0, 15.0]",501
"ONDANSETRON_quantity_value_(15.0, 20.0]",501
"ONDANSETRON_quantity_value_(20.0, 120.0]",501
"ORPHENADRINE CITRATE_quantity_value_(9.999, 20.0]",502
"ORPHENADRINE CITRATE_quantity_value_(20.0, 30.0]",502
"ORPHENADRINE CITRATE_quantity_value_(30.0, 40.0]",502
"ORPHENADRINE CITRATE_quantity_value_(40.0, 60.0]",502
"ORPHENADRINE CITRATE_quantity_value_(60.0, 180.0]",502
"OSELTAMIVIR PHOSPHATE_quantity_value_(1.999, 10.0]",503
"OSELTAMIVIR PHOSPHATE_quantity_value_(10.0, 130.0]",503
"OXAPROZIN_quantity_value_(9.999, 32.2]",504
"OXAPROZIN_quantity_value_(32.2, 60.0]",504
"OXAPROZIN_quantity_value_(60.0, 180.0]",504
"OXCARBAZEPINE_quantity_value_(14.999, 60.0]",505
"OXCARBAZEPINE_quantity_value_(60.0, 90.0]",505
"OXCARBAZEPINE_quantity_value_(90.0, 180.0]",505
"OXCARBAZEPINE_quantity_value_(180.0, 540.0]",505
"OXYBUTYNIN CHLORIDE_amount_value_(2.999, 9.0]",506
"OXYBUTYNIN CHLORIDE_amount_value_(9.0, 1134.0]",506
"OXYBUTYNIN CHLORIDE_amount_value_(1134.0, 5700.0]",506
"OXYBUTYNIN CHLORIDE_amount_value_(5700.0, 30000.0]",506
"OXYBUTYNIN CHLORIDE_quantity_value_(9.999, 30.0]",507
"OXYBUTYNIN CHLORIDE_quantity_value_(30.0, 60.0]",507
"OXYBUTYNIN CHLORIDE_quantity_value_(60.0, 90.0]",507
"OXYBUTYNIN CHLORIDE_quantity_value_(90.0, 360.0]",507
"OXYCODONE HCL/ACETAMINOPHEN_quantity_value_(3.999, 20.0]",508
"OXYCODONE HCL/ACETAMINOPHEN_quantity_value_(20.0, 30.0]",508
"OXYCODONE HCL/ACETAMINOPHEN_quantity_value_(30.0, 40.0]",508
"OXYCODONE HCL/ACETAMINOPHEN_quantity_value_(40.0, 500.0]",508
"OXYCODONE HCL_amount_value_(19.999, 100.0]",509
"OXYCODONE HCL_amount_value_(100.0, 150.0]",509
"OXYCODONE HCL_amount_value_(150.0, 225.0]",509
"OXYCODONE HCL_amount_value_(225.0, 2500.0]",509
"OXYCODONE HCL_quantity_value_(1.999, 30.0]",510
"OXYCODONE HCL_quantity_value_(30.0, 40.0]",510
"OXYCODONE HCL_quantity_value_(40.0, 60.0]",510
"OXYCODONE HCL_quantity_value_(60.0, 500.0]",510
"P-EPD HCL_amount_value_(559.999, 3600.0]",511
"P-EPD HCL_amount_value_(3600.0, 4500.0]",511
"P-EPD HCL_amount_value_(4500.0, 5400.0]",511
"P-EPD HCL_amount_value_(5400.0, 7200.0]",511
"P-EPD HCL_amount_value_(7200.0, 14400.0]",511
"P-EPHED HCL/BROMPHENIRAMIN_quantity_value_(3.999, 15.0]",512
"P-EPHED HCL/BROMPHENIRAMIN_quantity_value_(15.0, 20.0]",512
"P-EPHED HCL/BROMPHENIRAMIN_quantity_value_(20.0, 30.0]",512
"P-EPHED HCL/BROMPHENIRAMIN_quantity_value_(30.0, 50.0]",512
"P-EPHED HCL/BROMPHENIRAMIN_quantity_value_(50.0, 240.0]",512
"P-EPHED HCL/CETIRIZINE HCL_quantity_value_(9.999, 30.0]",513
"P-EPHED HCL/CETIRIZINE HCL_quantity_value_(30.0, 60.0]",513
"P-EPHED HCL/CETIRIZINE HCL_quantity_value_(60.0, 180.0]",513
"P-EPHED HCL/FEXOFENADINE HCL_quantity_value_(1.999, 30.0]",514
"P-EPHED HCL/FEXOFENADINE HCL_quantity_value_(30.0, 60.0]",514
"P-EPHED HCL/FEXOFENADINE HCL_quantity_value_(60.0, 180.0]",514
"P-EPHED HCL_amount_value_(-0.001, 163.2]",515
"P-EPHED HCL_amount_value_(163.2, 360.0]",515
"P-EPHED HCL_amount_value_(360.0, 1680.0]",515
"P-EPHED HCL_amount_value_(1680.0, 3600.0]",515
"P-EPHED HCL_amount_value_(3600.0, 1680000000.0]",515
"PANTOPRAZOLE SODIUM_quantity_value_(-0.001, 30.0]",516
"PANTOPRAZOLE SODIUM_quantity_value_(30.0, 60.0]",516
"PANTOPRAZOLE SODIUM_quantity_value_(60.0, 180.0]",516
"PAROXETINE HCL_quantity_value_(2.999, 30.0]",517
"PAROXETINE HCL_quantity_value_(30.0, 60.0]",517
"PAROXETINE HCL_quantity_value_(60.0, 1200.0]",517
"PEG 3350/NA SULF,BICARB,CL/KCL_quantity_value_(0.999, 4000.0]",518
"PEG 3350/NA SULF,BICARB,CL/KCL_quantity_value_(4000.0, 16000.0]",518
"PEG 3350_amount_value_(-0.001, 210.0]",519
"PEG 3350_amount_value_(210.0, 1500.0]",519
"PEG 3350_amount_value_(1500.0, 944000000.0]",519
"PEG 3350_amount_value_(944000000.0, 3776000000.0]",519
"PEG3350/SOD SUL/NACL/ASB/C/KCL_quantity_value_(0.249, 1.0]",520
"PEG3350/SOD SUL/NACL/ASB/C/KCL_quantity_value_(1.0, 4.0]",520
"PENCICLOVIR_amount_value_(-0.001, 0.015]",521
"PENCICLOVIR_amount_value_(0.015, 0.05]",521
"PENCICLOVIR_amount_value_(0.05, 316.0]",521
"PENCICLOVIR_amount_value_(316.0, 4960.0]",521
"PENCICLOVIR_amount_value_(4960.0, 8959000.0]",521
"PENCICLOVIR_quantity_value_(1.499, 5.0]",522
"PENCICLOVIR_quantity_value_(5.0, 6.0]",522
"PENICILLIN V POTASSIUM_quantity_value_(3.999, 20.0]",523
"PENICILLIN V POTASSIUM_quantity_value_(20.0, 28.0]",523
"PENICILLIN V POTASSIUM_quantity_value_(28.0, 30.0]",523
"PENICILLIN V POTASSIUM_quantity_value_(30.0, 40.0]",523
"PENICILLIN V POTASSIUM_quantity_value_(40.0, 400.0]",523
"PERMETHRIN_amount_value_(-0.001, 3.0]",524
"PERMETHRIN_amount_value_(3.0, 300.0]",524
"PERMETHRIN_amount_value_(300.0, 2000.0]",524
"PERMETHRIN_amount_value_(2000.0, 4339500.0]",524
"PERMETHRIN_quantity_value_(59.999, 240.0]",525
"PE_amount_value_(-0.001, 1424.0]",526
"PE_amount_value_(1424.0, 1500.0]",526
"PE_amount_value_(1500.0, 1875.0]",526
"PE_amount_value_(1875.0, 2400.0]",526
"PE_amount_value_(2400.0, 5912.5]",526
"PHENAZOPYRIDINE HCL_quantity_value_(0.999, 6.0]",527
"PHENAZOPYRIDINE HCL_quantity_value_(6.0, 10.0]",527
"PHENAZOPYRIDINE HCL_quantity_value_(10.0, 15.0]",527
"PHENAZOPYRIDINE HCL_quantity_value_(15.0, 270.0]",527
"PHENOBARB/HYOSCY/ATROPINE/SCOP_amount_value_(0.089, 300.0]",528
"PHENOBARB/HYOSCY/ATROPINE/SCOP_amount_value_(300.0, 600.0]",528
"PHENOBARB/HYOSCY/ATROPINE/SCOP_amount_value_(600.0, 1500.0]",528
"PHENOBARB/HYOSCY/ATROPINE/SCOP_amount_value_(1500.0, 4380.0]",528
"PHENOBARB/HYOSCY/ATROPINE/SCOP_amount_value_(4380.0, 8969950.0]",528
"PHENOBARB/HYOSCY/ATROPINE/SCOP_quantity_value_(3.999, 28.0]",529
"PHENOBARB/HYOSCY/ATROPINE/SCOP_quantity_value_(28.0, 30.0]",529
"PHENOBARB/HYOSCY/ATROPINE/SCOP_quantity_value_(30.0, 60.0]",529
"PHENOBARB/HYOSCY/ATROPINE/SCOP_quantity_value_(60.0, 120.0]",529
"PHENOBARB/HYOSCY/ATROPINE/SCOP_quantity_value_(120.0, 3000.0]",529
"PHENOBARB_amount_value_(-0.001, 306.6]",530
"PHENOBARB_amount_value_(306.6, 600.0]",530
"PHENOBARB_amount_value_(600.0, 1500.0]",530
"PHENOBARB_amount_value_(1500.0, 3888.0]",530
"PHENOBARB_amount_value_(3888.0, 522000.0]",530
"PHENTERMINE HCL_quantity_value_(6.999, 30.0]",531
"PHENTERMINE HCL_quantity_value_(30.0, 90.0]",531
"PHENYLEPHRINE HCL_amount_value_(-0.001, 420.0]",532
"PHENYLEPHRINE HCL_amount_value_(420.0, 750.0]",532
"PHENYLEPHRINE HCL_amount_value_(750.0, 1125.0]",532
"PHENYLEPHRINE HCL_amount_value_(1125.0, 1500.0]",532
"PHENYLEPHRINE HCL_amount_value_(1500.0, 1680000000.0]",532
"PHENYLEPHRINE/CHLOR-MAL/SCOP_quantity_value_(9.999, 20.0]",533
"PHENYLEPHRINE/CHLOR-MAL/SCOP_quantity_value_(20.0, 30.0]",533
"PHENYLEPHRINE/CHLOR-MAL/SCOP_quantity_value_(30.0, 60.0]",533
"PHENYLEPHRINE/CHLOR-MAL/SCOP_quantity_value_(60.0, 240.0]",533
"PHENYLEPHRINE/CHLOR-TAN_quantity_value_(9.999, 15.0]",534
"PHENYLEPHRINE/CHLOR-TAN_quantity_value_(15.0, 20.0]",534
"PHENYLEPHRINE/CHLOR-TAN_quantity_value_(20.0, 30.0]",534
"PHENYLEPHRINE/CHLOR-TAN_quantity_value_(30.0, 240.0]",534
"PHENYLEPHRINE/HYDROCODONE/CP_quantity_value_(59.999, 120.0]",535
"PHENYLEPHRINE/HYDROCODONE/CP_quantity_value_(120.0, 180.0]",535
"PHENYLEPHRINE/HYDROCODONE/CP_quantity_value_(180.0, 240.0]",535
"PHENYLEPHRINE/HYDROCODONE/CP_quantity_value_(240.0, 360.0]",535
"PHENYLEPHRINE_amount_value_(59.999, 240.0]",536
"PHENYLEPHRINE_amount_value_(240.0, 480.0]",536
"PHENYLEPHRINE_amount_value_(480.0, 680.0]",536
"PHENYLEPHRINE_amount_value_(680.0, 900.0]",536
"PHENYLEPHRINE_amount_value_(900.0, 2800.0]",536
"PHENYTOIN SODIUM EXTENDED_quantity_value_(29.999, 90.0]",537
"PHENYTOIN SODIUM EXTENDED_quantity_value_(90.0, 120.0]",537
"PHENYTOIN SODIUM EXTENDED_quantity_value_(120.0, 150.0]",537
"PHENYTOIN SODIUM EXTENDED_quantity_value_(150.0, 270.0]",537
"PHENYTOIN SODIUM EXTENDED_quantity_value_(270.0, 540.0]",537
"PIMECROLIMUS_quantity_value_(29.999, 60.0]",538
"PIMECROLIMUS_quantity_value_(60.0, 180.0]",538
"PIOGLITAZONE HCL/METFORMIN HCL_quantity_value_(6.999, 60.0]",539
"PIOGLITAZONE HCL/METFORMIN HCL_quantity_value_(60.0, 180.0]",539
"PIOGLITAZONE HCL/METFORMIN HCL_quantity_value_(180.0, 270.0]",539
"PIOGLITAZONE HCL_quantity_value_(-0.001, 30.0]",540
"PIOGLITAZONE HCL_quantity_value_(30.0, 90.0]",540
"PIOGLITAZONE HCL_quantity_value_(90.0, 270.0]",540
"PIROXICAM_quantity_value_(0.999, 30.0]",541
"PIROXICAM_quantity_value_(30.0, 90.0]",541
"POLYETHYLENE GLYCOL 3350_quantity_value_(6.999, 255.0]",542
"POLYETHYLENE GLYCOL 3350_quantity_value_(255.0, 527.0]",542
"POLYETHYLENE GLYCOL 3350_quantity_value_(527.0, 3060.0]",542
"POLYMYXIN B SULFATE/TMP_amount_value_(-0.001, 10.0]",543
"POLYMYXIN B SULFATE/TMP_amount_value_(10.0, 320.0]",543
"POLYMYXIN B SULFATE/TMP_amount_value_(320.0, 1806.0]",543
"POLYMYXIN B SULFATE/TMP_amount_value_(1806.0, 1680000000.0]",543
POLYMYXIN B SULFATE/TMP_quantity_value_10.0,544
"POTASSIUM CHLORIDE_quantity_value_(0.999, 30.0]",545
"POTASSIUM CHLORIDE_quantity_value_(30.0, 31.0]",545
"POTASSIUM CHLORIDE_quantity_value_(31.0, 90.0]",545
"POTASSIUM CHLORIDE_quantity_value_(90.0, 1200.0]",545
"POTASSIUM CLAVULANATE_amount_value_(-0.001, 300.0]",546
"POTASSIUM CLAVULANATE_amount_value_(300.0, 1500.0]",546
"POTASSIUM CLAVULANATE_amount_value_(1500.0, 2500.0]",546
"POTASSIUM CLAVULANATE_amount_value_(2500.0, 5100.0]",546
"POTASSIUM CLAVULANATE_amount_value_(5100.0, 1680004000.0]",546
"POTASSIUM CLAV_amount_value_(-0.001, 600.0]",547
"POTASSIUM CLAV_amount_value_(600.0, 1750.0]",547
"POTASSIUM CLAV_amount_value_(1750.0, 2500.0]",547
"POTASSIUM CLAV_amount_value_(2500.0, 4500.0]",547
"POTASSIUM CLAV_amount_value_(4500.0, 1200007.5]",547
"PRAMIPEXOLE DI-HCL_quantity_value_(4.999, 30.0]",548
"PRAMIPEXOLE DI-HCL_quantity_value_(30.0, 60.0]",548
"PRAMIPEXOLE DI-HCL_quantity_value_(60.0, 90.0]",548
"PRAMIPEXOLE DI-HCL_quantity_value_(90.0, 360.0]",548
"PRAMOXINE HCL_amount_value_(-0.001, 0.284]",549
"PRAMOXINE HCL_amount_value_(0.284, 0.304]",549
"PRAMOXINE HCL_amount_value_(0.304, 450.0]",549
"PRAMOXINE HCL_amount_value_(450.0, 3303.15]",549
"PRAMOXINE HCL_amount_value_(3303.15, 1680000020.0]",549
"PRAMOXINE_amount_value_(-0.001, 0.284]",550
"PRAMOXINE_amount_value_(0.284, 0.3]",550
"PRAMOXINE_amount_value_(0.3, 600.0]",550
"PRAMOXINE_amount_value_(600.0, 3000.0]",550
"PRAMOXINE_amount_value_(3000.0, 1680000000.0]",550
"PRAVASTATIN SODIUM_quantity_value_(7.999, 30.0]",551
"PRAVASTATIN SODIUM_quantity_value_(30.0, 90.0]",551
"PRAVASTATIN SODIUM_quantity_value_(90.0, 270.0]",551
"PREDNISOLONE ACETATE_amount_value_(-0.001, 0.05]",552
"PREDNISOLONE ACETATE_amount_value_(0.05, 0.17]",552
"PREDNISOLONE ACETATE_amount_value_(0.17, 300.0]",552
"PREDNISOLONE ACETATE_amount_value_(300.0, 2000.0]",552
"PREDNISOLONE ACETATE_amount_value_(2000.0, 1680006000.0]",552
"PREDNISOLONE ACETATE_quantity_value_(3.688, 5.0]",553
"PREDNISOLONE ACETATE_quantity_value_(5.0, 10.0]",553
"PREDNISOLONE ACETATE_quantity_value_(10.0, 150.0]",553
"PREDNISONE_quantity_value_(-0.001, 10.0]",554
"PREDNISONE_quantity_value_(10.0, 15.0]",554
"PREDNISONE_quantity_value_(15.0, 21.0]",554
"PREDNISONE_quantity_value_(21.0, 30.0]",554
"PREDNISONE_quantity_value_(30.0, 1015.0]",554
"PREGABALIN_quantity_value_(0.999, 43.6]",555
"PREGABALIN_quantity_value_(43.6, 60.0]",555
"PREGABALIN_quantity_value_(60.0, 90.0]",555
"PREGABALIN_quantity_value_(90.0, 540.0]",555
"PRENATAL VIT/FE FUMARATE/FA_quantity_value_(4.999, 30.0]",556
"PRENATAL VIT/FE FUMARATE/FA_quantity_value_(31.0, 100.0]",556
"PRENATAL VIT_amount_value_(134.999, 810.0]",557
"PRENATAL VIT_amount_value_(810.0, 837.0]",557
"PRENATAL VIT_amount_value_(837.0, 986.0]",557
"PRENATAL VIT_amount_value_(986.0, 6000.0]",557
"PRILOCAINE_amount_value_(-0.001, 0.75]",558
"PRILOCAINE_amount_value_(0.75, 600.0]",558
"PRILOCAINE_amount_value_(600.0, 2700.48]",558
"PRILOCAINE_amount_value_(2700.48, 225000.0]",558
"PROCHLORPERAZINE MALEATE_quantity_value_(0.999, 10.0]",559
"PROCHLORPERAZINE MALEATE_quantity_value_(10.0, 15.0]",559
"PROCHLORPERAZINE MALEATE_quantity_value_(15.0, 21.0]",559
"PROCHLORPERAZINE MALEATE_quantity_value_(21.0, 30.0]",559
"PROCHLORPERAZINE MALEATE_quantity_value_(30.0, 120.0]",559
"PROGESTERONE,MICRONIZED_amount_value_(-0.001, 25.0]",560
"PROGESTERONE,MICRONIZED_amount_value_(25.0, 31.0]",560
"PROGESTERONE,MICRONIZED_amount_value_(31.0, 750.0]",560
"PROGESTERONE,MICRONIZED_amount_value_(750.0, 3900.0]",560
"PROGESTERONE,MICRONIZED_amount_value_(3900.0, 1680000000.0]",560
"PROGESTERONE,MICRONIZED_quantity_value_(0.299, 15.0]",561
"PROGESTERONE,MICRONIZED_quantity_value_(15.0, 30.0]",561
"PROGESTERONE,MICRONIZED_quantity_value_(30.0, 60.0]",561
"PROGESTERONE,MICRONIZED_quantity_value_(60.0, 1000.0]",561
"PROGESTERONE_amount_value_(-0.001, 25.8]",562
"PROGESTERONE_amount_value_(25.8, 30.6]",562
"PROGESTERONE_amount_value_(30.6, 600.0]",562
"PROGESTERONE_amount_value_(600.0, 2500.0]",562
"PROGESTERONE_amount_value_(2500.0, 90000.0]",562
"PROGESTERONE_quantity_value_(3.999, 20.0]",563
"PROGESTERONE_quantity_value_(20.0, 30.0]",563
"PROGESTERONE_quantity_value_(30.0, 48.6]",563
"PROGESTERONE_quantity_value_(48.6, 1500.0]",563
"PROGUANIL HCL_amount_value_(-0.001, 300.0]",564
"PROGUANIL HCL_amount_value_(300.0, 1203.0]",564
"PROGUANIL HCL_amount_value_(1203.0, 2186.0]",564
"PROGUANIL HCL_amount_value_(2186.0, 5040.0]",564
"PROGUANIL HCL_amount_value_(5040.0, 1680000000.0]",564
"PROMETH HCL_amount_value_(-0.001, 600.0]",565
"PROMETH HCL_amount_value_(600.0, 1800.0]",565
"PROMETH HCL_amount_value_(1800.0, 2700.0]",565
"PROMETH HCL_amount_value_(2700.0, 3684.0]",565
"PROMETH HCL_amount_value_(3684.0, 1680000020.0]",565
"PROMETHAZINE HCL_amount_value_(-0.001, 300.0]",566
"PROMETHAZINE HCL_amount_value_(300.0, 1200.0]",566
"PROMETHAZINE HCL_amount_value_(1200.0, 1800.0]",566
"PROMETHAZINE HCL_amount_value_(1800.0, 3000.0]",566
"PROMETHAZINE HCL_amount_value_(3000.0, 1680000000.0]",566
"PROMETHAZINE HCL_quantity_value_(0.999, 10.0]",567
"PROMETHAZINE HCL_quantity_value_(10.0, 15.0]",567
"PROMETHAZINE HCL_quantity_value_(15.0, 20.0]",567
"PROMETHAZINE HCL_quantity_value_(20.0, 30.0]",567
"PROMETHAZINE HCL_quantity_value_(30.0, 2400.0]",567
"PROMETH_amount_value_(-0.001, 300.0]",568
"PROMETH_amount_value_(300.0, 1200.0]",568
"PROMETH_amount_value_(1200.0, 1800.0]",568
"PROMETH_amount_value_(1800.0, 2680.0]",568
"PROMETH_amount_value_(2680.0, 1680000120.0]",568
"PROPOXYPHENE/ACETAMINOPHEN_quantity_value_(9.999, 20.0]",569
"PROPOXYPHENE/ACETAMINOPHEN_quantity_value_(20.0, 30.0]",569
"PROPOXYPHENE/ACETAMINOPHEN_quantity_value_(30.0, 120.0]",569
"PROPOXYPHENE_amount_value_(999.999, 2000.0]",570
"PROPOXYPHENE_amount_value_(2000.0, 3000.0]",570
"PROPOXYPHENE_amount_value_(3000.0, 12000.0]",570
"PROPRANOLOL HCL_quantity_value_(0.999, 30.0]",571
"PROPRANOLOL HCL_quantity_value_(30.0, 60.0]",571
"PROPRANOLOL HCL_quantity_value_(60.0, 90.0]",571
"PROPRANOLOL HCL_quantity_value_(90.0, 500.0]",571
"PROPYLTHIOURACIL_quantity_value_(14.999, 66.0]",572
"PROPYLTHIOURACIL_quantity_value_(66.0, 120.0]",572
"PROPYLTHIOURACIL_quantity_value_(120.0, 180.0]",572
"PROPYLTHIOURACIL_quantity_value_(180.0, 240.0]",572
"PROPYLTHIOURACIL_quantity_value_(240.0, 720.0]",572
"PYRIDOXINE_amount_value_(-0.001, 600.0]",573
"PYRIDOXINE_amount_value_(600.0, 750.0]",573
"PYRIDOXINE_amount_value_(750.0, 1500.0]",573
"PYRIDOXINE_amount_value_(1500.0, 5400.0]",573
"PYRIDOXINE_amount_value_(5400.0, 1680000000.0]",573
"QUETIAPINE FUMARATE_quantity_value_(1.999, 30.0]",574
"QUETIAPINE FUMARATE_quantity_value_(30.0, 45.0]",574
"QUETIAPINE FUMARATE_quantity_value_(45.0, 90.0]",574
"QUETIAPINE FUMARATE_quantity_value_(90.0, 360.0]",574
"QUINAPRIL HCL_quantity_value_(4.999, 30.0]",575
"QUINAPRIL HCL_quantity_value_(30.0, 60.0]",575
"QUINAPRIL HCL_quantity_value_(60.0, 90.0]",575
"QUINAPRIL HCL_quantity_value_(90.0, 300.0]",575
"RABEPRAZOLE SODIUM_quantity_value_(4.999, 30.0]",576
"RABEPRAZOLE SODIUM_quantity_value_(30.0, 60.0]",576
"RABEPRAZOLE SODIUM_quantity_value_(60.0, 180.0]",576
"RALOXIFENE HCL_quantity_value_(13.999, 30.0]",577
"RALOXIFENE HCL_quantity_value_(30.0, 90.0]",577
"RAMIPRIL_quantity_value_(13.999, 30.0]",578
"RAMIPRIL_quantity_value_(30.0, 60.0]",578
"RAMIPRIL_quantity_value_(60.0, 90.0]",578
"RAMIPRIL_quantity_value_(90.0, 360.0]",578
"RANITIDINE HCL_quantity_value_(0.999, 30.0]",579
"RANITIDINE HCL_quantity_value_(30.0, 60.0]",579
"RANITIDINE HCL_quantity_value_(60.0, 1800.0]",579
"RIFAXIMIN_quantity_value_(2.999, 9.0]",580
"RIFAXIMIN_quantity_value_(9.0, 20.0]",580
"RIFAXIMIN_quantity_value_(20.0, 28.0]",580
"RIFAXIMIN_quantity_value_(28.0, 60.0]",580
"RIFAXIMIN_quantity_value_(60.0, 180.0]",580
"RISEDRONATE SODIUM_quantity_value_(0.999, 3.0]",581
"RISEDRONATE SODIUM_quantity_value_(3.0, 4.0]",581
"RISEDRONATE SODIUM_quantity_value_(4.0, 12.0]",581
"RISEDRONATE SODIUM_quantity_value_(12.0, 90.0]",581
"RISPERIDONE_quantity_value_(2.999, 30.0]",582
"RISPERIDONE_quantity_value_(30.0, 60.0]",582
"RISPERIDONE_quantity_value_(60.0, 360.0]",582
"RIZATRIPTAN BENZOATE_quantity_value_(0.999, 4.0]",583
"RIZATRIPTAN BENZOATE_quantity_value_(4.0, 9.0]",583
"RIZATRIPTAN BENZOATE_quantity_value_(9.0, 12.0]",583
"RIZATRIPTAN BENZOATE_quantity_value_(12.0, 54.0]",583
"ROPINIROLE HCL_quantity_value_(10.999, 30.0]",584
"ROPINIROLE HCL_quantity_value_(30.0, 60.0]",584
"ROPINIROLE HCL_quantity_value_(60.0, 90.0]",584
